"","selection","view","channel","begin_time","end_time","low_freq","high_freq","common_name","species_code","confidence","site_code","date","time","file_offset"
"1583",4,"Spectrogram 1",1,231,234,0,15000,"Rose-ringed Parakeet","rorpar",0.6056,"DEL01A","20211226","153000",231
"1584",4,"Spectrogram 1",1,231,234,0,15000,"Rose-ringed Parakeet","rorpar",0.6056,"DEL01A","20211226","153000",231
"1585",5,"Spectrogram 1",1,234,237,0,15000,"Rose-ringed Parakeet","rorpar",0.7677,"DEL01A","20211226","153000",234
"1586",5,"Spectrogram 1",1,234,237,0,15000,"Rose-ringed Parakeet","rorpar",0.7677,"DEL01A","20211226","153000",234
"1587",6,"Spectrogram 1",1,237,240,0,15000,"Rose-ringed Parakeet","rorpar",0.8376,"DEL01A","20211226","153000",237
"1588",6,"Spectrogram 1",1,237,240,0,15000,"Rose-ringed Parakeet","rorpar",0.8376,"DEL01A","20211226","153000",237
"1589",1,"Spectrogram 1",1,75,78,0,15000,"Gray Heron","graher1",0.343,"DEL01A","20211226","163000",75
"1590",1,"Spectrogram 1",1,75,78,0,15000,"Gray Heron","graher1",0.343,"DEL01A","20211226","163000",75
"1591",2,"Spectrogram 1",1,228,231,0,15000,"Rose-ringed Parakeet","rorpar",0.4838,"DEL01A","20211226","163000",228
"1592",2,"Spectrogram 1",1,228,231,0,15000,"Rose-ringed Parakeet","rorpar",0.4838,"DEL01A","20211226","163000",228
"1593",1,"Spectrogram 1",1,57,60,0,15000,"Watercock","waterc1",0.3899,"DEL01A","20211226","213000",57
"1594",1,"Spectrogram 1",1,57,60,0,15000,"Watercock","waterc1",0.3899,"DEL01A","20211226","213000",57
"1595",1,"Spectrogram 1",1,9,12,0,15000,"Hume's Warbler","humwar1",0.8825,"DEL01A","20211227","073000",9
"1596",1,"Spectrogram 1",1,9,12,0,15000,"Hume's Warbler","humwar1",0.8825,"DEL01A","20211227","073000",9
"1597",2,"Spectrogram 1",1,12,15,0,15000,"Hume's Warbler","humwar1",0.5587,"DEL01A","20211227","073000",12
"1598",2,"Spectrogram 1",1,12,15,0,15000,"Hume's Warbler","humwar1",0.5587,"DEL01A","20211227","073000",12
"1599",3,"Spectrogram 1",1,66,69,0,15000,"Hume's Warbler","humwar1",0.7359,"DEL01A","20211227","073000",66
"1600",3,"Spectrogram 1",1,66,69,0,15000,"Hume's Warbler","humwar1",0.7359,"DEL01A","20211227","073000",66
"1601",4,"Spectrogram 1",1,102,105,0,15000,"Hume's Warbler","humwar1",0.8177,"DEL01A","20211227","073000",102
"1602",4,"Spectrogram 1",1,102,105,0,15000,"Hume's Warbler","humwar1",0.8177,"DEL01A","20211227","073000",102
"1603",5,"Spectrogram 1",1,111,114,0,15000,"Hume's Warbler","humwar1",0.4864,"DEL01A","20211227","073000",111
"1604",5,"Spectrogram 1",1,111,114,0,15000,"Hume's Warbler","humwar1",0.4864,"DEL01A","20211227","073000",111
"1605",6,"Spectrogram 1",1,114,117,0,15000,"Hume's Warbler","humwar1",0.9482,"DEL01A","20211227","073000",114
"1606",6,"Spectrogram 1",1,114,117,0,15000,"Hume's Warbler","humwar1",0.9482,"DEL01A","20211227","073000",114
"1607",7,"Spectrogram 1",1,117,120,0,15000,"Hume's Warbler","humwar1",0.9754,"DEL01A","20211227","073000",117
"1608",7,"Spectrogram 1",1,117,120,0,15000,"Hume's Warbler","humwar1",0.9754,"DEL01A","20211227","073000",117
"1609",8,"Spectrogram 1",1,120,123,0,15000,"Hume's Warbler","humwar1",0.7158,"DEL01A","20211227","073000",120
"1610",8,"Spectrogram 1",1,120,123,0,15000,"Hume's Warbler","humwar1",0.7158,"DEL01A","20211227","073000",120
"1611",9,"Spectrogram 1",1,123,126,0,15000,"Hume's Warbler","humwar1",0.5404,"DEL01A","20211227","073000",123
"1612",9,"Spectrogram 1",1,123,126,0,15000,"Hume's Warbler","humwar1",0.5404,"DEL01A","20211227","073000",123
"1613",10,"Spectrogram 1",1,129,132,0,15000,"Hume's Warbler","humwar1",0.9611,"DEL01A","20211227","073000",129
"1614",10,"Spectrogram 1",1,129,132,0,15000,"Hume's Warbler","humwar1",0.9611,"DEL01A","20211227","073000",129
"1615",11,"Spectrogram 1",1,132,135,0,15000,"Hume's Warbler","humwar1",0.9501,"DEL01A","20211227","073000",132
"1616",11,"Spectrogram 1",1,132,135,0,15000,"Hume's Warbler","humwar1",0.9501,"DEL01A","20211227","073000",132
"1617",12,"Spectrogram 1",1,135,138,0,15000,"Hume's Warbler","humwar1",0.622,"DEL01A","20211227","073000",135
"1618",12,"Spectrogram 1",1,135,138,0,15000,"Hume's Warbler","humwar1",0.622,"DEL01A","20211227","073000",135
"1619",13,"Spectrogram 1",1,138,141,0,15000,"Hume's Warbler","humwar1",0.7642,"DEL01A","20211227","073000",138
"1620",13,"Spectrogram 1",1,138,141,0,15000,"Hume's Warbler","humwar1",0.7642,"DEL01A","20211227","073000",138
"1621",14,"Spectrogram 1",1,141,144,0,15000,"Hume's Warbler","humwar1",0.3928,"DEL01A","20211227","073000",141
"1622",14,"Spectrogram 1",1,141,144,0,15000,"Hume's Warbler","humwar1",0.3928,"DEL01A","20211227","073000",141
"1623",15,"Spectrogram 1",1,144,147,0,15000,"Hume's Warbler","humwar1",0.8587,"DEL01A","20211227","073000",144
"1624",15,"Spectrogram 1",1,144,147,0,15000,"Hume's Warbler","humwar1",0.8587,"DEL01A","20211227","073000",144
"1625",16,"Spectrogram 1",1,147,150,0,15000,"Hume's Warbler","humwar1",0.7817,"DEL01A","20211227","073000",147
"1626",16,"Spectrogram 1",1,147,150,0,15000,"Hume's Warbler","humwar1",0.7817,"DEL01A","20211227","073000",147
"1627",17,"Spectrogram 1",1,153,156,0,15000,"Hume's Warbler","humwar1",0.5544,"DEL01A","20211227","073000",153
"1628",17,"Spectrogram 1",1,153,156,0,15000,"Hume's Warbler","humwar1",0.5544,"DEL01A","20211227","073000",153
"1629",18,"Spectrogram 1",1,192,195,0,15000,"Red-vented Bulbul","revbul",0.2526,"DEL01A","20211227","073000",192
"1630",18,"Spectrogram 1",1,192,195,0,15000,"Red-vented Bulbul","revbul",0.2526,"DEL01A","20211227","073000",192
"1631",19,"Spectrogram 1",1,198,201,0,15000,"Hume's Warbler","humwar1",0.7315,"DEL01A","20211227","073000",198
"1632",19,"Spectrogram 1",1,198,201,0,15000,"Hume's Warbler","humwar1",0.7315,"DEL01A","20211227","073000",198
"1633",20,"Spectrogram 1",1,237,240,0,15000,"Hume's Warbler","humwar1",0.3242,"DEL01A","20211227","073000",237
"1634",20,"Spectrogram 1",1,237,240,0,15000,"Hume's Warbler","humwar1",0.3242,"DEL01A","20211227","073000",237
"1635",21,"Spectrogram 1",1,243,246,0,15000,"Hume's Warbler","humwar1",0.3326,"DEL01A","20211227","073000",243
"1636",21,"Spectrogram 1",1,243,246,0,15000,"Hume's Warbler","humwar1",0.3326,"DEL01A","20211227","073000",243
"1637",22,"Spectrogram 1",1,282,285,0,15000,"Hume's Warbler","humwar1",0.8515,"DEL01A","20211227","073000",282
"1638",22,"Spectrogram 1",1,282,285,0,15000,"Hume's Warbler","humwar1",0.8515,"DEL01A","20211227","073000",282
"1639",1,"Spectrogram 1",1,132,135,0,15000,"Red-whiskered Bulbul","rewbul",0.5815,"DEL01A","20211227","083000",132
"1640",1,"Spectrogram 1",1,132,135,0,15000,"Red-whiskered Bulbul","rewbul",0.5815,"DEL01A","20211227","083000",132
"1641",2,"Spectrogram 1",1,141,144,0,15000,"Indian Gray Hornbill","inghor2",0.5227,"DEL01A","20211227","083000",141
"1642",2,"Spectrogram 1",1,141,144,0,15000,"Indian Gray Hornbill","inghor2",0.5227,"DEL01A","20211227","083000",141
"1643",3,"Spectrogram 1",1,195,198,0,15000,"Hume's Warbler","humwar1",0.7621,"DEL01A","20211227","083000",195
"1644",3,"Spectrogram 1",1,195,198,0,15000,"Hume's Warbler","humwar1",0.7621,"DEL01A","20211227","083000",195
"1645",4,"Spectrogram 1",1,198,201,0,15000,"Hume's Warbler","humwar1",0.8411,"DEL01A","20211227","083000",198
"1646",4,"Spectrogram 1",1,198,201,0,15000,"Hume's Warbler","humwar1",0.8411,"DEL01A","20211227","083000",198
"1647",5,"Spectrogram 1",1,213,216,0,15000,"Red-whiskered Bulbul","rewbul",0.3444,"DEL01A","20211227","083000",213
"1648",5,"Spectrogram 1",1,213,216,0,15000,"Red-whiskered Bulbul","rewbul",0.3444,"DEL01A","20211227","083000",213
"1649",1,"Spectrogram 1",1,66,69,0,15000,"Red-vented Bulbul","revbul",0.3244,"DEL01A","20211227","093000",66
"1650",1,"Spectrogram 1",1,66,69,0,15000,"Red-vented Bulbul","revbul",0.3244,"DEL01A","20211227","093000",66
"1651",2,"Spectrogram 1",1,96,99,0,15000,"Red-vented Bulbul","revbul",0.4073,"DEL01A","20211227","093000",96
"1652",2,"Spectrogram 1",1,96,99,0,15000,"Red-vented Bulbul","revbul",0.4073,"DEL01A","20211227","093000",96
"1653",3,"Spectrogram 1",1,249,252,0,15000,"Brown-headed Barbet","brhbar1",0.4505,"DEL01A","20211227","093000",249
"1654",3,"Spectrogram 1",1,249,252,0,15000,"Brown-headed Barbet","brhbar1",0.4505,"DEL01A","20211227","093000",249
"1655",4,"Spectrogram 1",1,252,255,0,15000,"Rose-ringed Parakeet","rorpar",0.3542,"DEL01A","20211227","093000",252
"1656",4,"Spectrogram 1",1,252,255,0,15000,"Rose-ringed Parakeet","rorpar",0.3542,"DEL01A","20211227","093000",252
"1657",5,"Spectrogram 1",1,255,258,0,15000,"Rose-ringed Parakeet","rorpar",0.4312,"DEL01A","20211227","093000",255
"1658",5,"Spectrogram 1",1,255,258,0,15000,"Rose-ringed Parakeet","rorpar",0.4312,"DEL01A","20211227","093000",255
"1659",6,"Spectrogram 1",1,258,261,0,15000,"Rose-ringed Parakeet","rorpar",0.6208,"DEL01A","20211227","093000",258
"1660",6,"Spectrogram 1",1,258,261,0,15000,"Rose-ringed Parakeet","rorpar",0.6208,"DEL01A","20211227","093000",258
"1661",7,"Spectrogram 1",1,291,294,0,15000,"Hume's Warbler","humwar1",0.3539,"DEL01A","20211227","093000",291
"1662",7,"Spectrogram 1",1,291,294,0,15000,"Hume's Warbler","humwar1",0.3539,"DEL01A","20211227","093000",291
"1663",1,"Spectrogram 1",1,54,57,0,15000,"House Sparrow","houspa",0.3564,"DEL01A","20211227","103000",54
"1664",1,"Spectrogram 1",1,54,57,0,15000,"House Sparrow","houspa",0.3564,"DEL01A","20211227","103000",54
"1665",2,"Spectrogram 1",1,93,96,0,15000,"Hume's Warbler","humwar1",0.3186,"DEL01A","20211227","103000",93
"1666",2,"Spectrogram 1",1,93,96,0,15000,"Hume's Warbler","humwar1",0.3186,"DEL01A","20211227","103000",93
"1667",3,"Spectrogram 1",1,96,99,0,15000,"Hume's Warbler","humwar1",0.424,"DEL01A","20211227","103000",96
"1668",3,"Spectrogram 1",1,96,99,0,15000,"Hume's Warbler","humwar1",0.424,"DEL01A","20211227","103000",96
"1669",4,"Spectrogram 1",1,99,102,0,15000,"Hume's Warbler","humwar1",0.6282,"DEL01A","20211227","103000",99
"1670",4,"Spectrogram 1",1,99,102,0,15000,"Hume's Warbler","humwar1",0.6282,"DEL01A","20211227","103000",99
"1671",5,"Spectrogram 1",1,105,108,0,15000,"Hume's Warbler","humwar1",0.5493,"DEL01A","20211227","103000",105
"1672",5,"Spectrogram 1",1,105,108,0,15000,"Hume's Warbler","humwar1",0.5493,"DEL01A","20211227","103000",105
"1673",6,"Spectrogram 1",1,108,111,0,15000,"Hume's Warbler","humwar1",0.3111,"DEL01A","20211227","103000",108
"1674",6,"Spectrogram 1",1,108,111,0,15000,"Hume's Warbler","humwar1",0.3111,"DEL01A","20211227","103000",108
"1675",7,"Spectrogram 1",1,120,123,0,15000,"Hume's Warbler","humwar1",0.4918,"DEL01A","20211227","103000",120
"1676",7,"Spectrogram 1",1,120,123,0,15000,"Hume's Warbler","humwar1",0.4918,"DEL01A","20211227","103000",120
"1677",8,"Spectrogram 1",1,123,126,0,15000,"Hume's Warbler","humwar1",0.8174,"DEL01A","20211227","103000",123
"1678",8,"Spectrogram 1",1,123,126,0,15000,"Hume's Warbler","humwar1",0.8174,"DEL01A","20211227","103000",123
"1679",9,"Spectrogram 1",1,183,186,0,15000,"House Sparrow","houspa",0.2828,"DEL01A","20211227","103000",183
"1680",9,"Spectrogram 1",1,183,186,0,15000,"House Sparrow","houspa",0.2828,"DEL01A","20211227","103000",183
"1681",10,"Spectrogram 1",1,201,204,0,15000,"Hume's Warbler","humwar1",0.5051,"DEL01A","20211227","103000",201
"1682",10,"Spectrogram 1",1,201,204,0,15000,"Hume's Warbler","humwar1",0.5051,"DEL01A","20211227","103000",201
"1683",1,"Spectrogram 1",1,180,183,0,15000,"Hume's Warbler","humwar1",0.812,"DEL01A","20211227","113000",180
"1684",1,"Spectrogram 1",1,180,183,0,15000,"Hume's Warbler","humwar1",0.812,"DEL01A","20211227","113000",180
"1685",2,"Spectrogram 1",1,183,186,0,15000,"Hume's Warbler","humwar1",0.8948,"DEL01A","20211227","113000",183
"1686",2,"Spectrogram 1",1,183,186,0,15000,"Hume's Warbler","humwar1",0.8948,"DEL01A","20211227","113000",183
"1687",3,"Spectrogram 1",1,186,189,0,15000,"Hume's Warbler","humwar1",0.5694,"DEL01A","20211227","113000",186
"1688",3,"Spectrogram 1",1,186,189,0,15000,"Hume's Warbler","humwar1",0.5694,"DEL01A","20211227","113000",186
"1689",1,"Spectrogram 1",1,0,3,0,15000,"Hume's Warbler","humwar1",0.2784,"DEL01A","20211227","123000",0
"1690",1,"Spectrogram 1",1,0,3,0,15000,"Hume's Warbler","humwar1",0.2784,"DEL01A","20211227","123000",0
"1691",2,"Spectrogram 1",1,15,18,0,15000,"Hume's Warbler","humwar1",0.2683,"DEL01A","20211227","123000",15
"1692",2,"Spectrogram 1",1,15,18,0,15000,"Hume's Warbler","humwar1",0.2683,"DEL01A","20211227","123000",15
"1693",3,"Spectrogram 1",1,18,21,0,15000,"Hume's Warbler","humwar1",0.392,"DEL01A","20211227","123000",18
"1694",3,"Spectrogram 1",1,18,21,0,15000,"Hume's Warbler","humwar1",0.392,"DEL01A","20211227","123000",18
"1695",4,"Spectrogram 1",1,30,33,0,15000,"Hume's Warbler","humwar1",0.5998,"DEL01A","20211227","123000",30
"1696",4,"Spectrogram 1",1,30,33,0,15000,"Hume's Warbler","humwar1",0.5998,"DEL01A","20211227","123000",30
"1697",5,"Spectrogram 1",1,153,156,0,15000,"Hume's Warbler","humwar1",0.9648,"DEL01A","20211227","123000",153
"1698",5,"Spectrogram 1",1,153,156,0,15000,"Hume's Warbler","humwar1",0.9648,"DEL01A","20211227","123000",153
"1699",6,"Spectrogram 1",1,156,159,0,15000,"Hume's Warbler","humwar1",0.9896,"DEL01A","20211227","123000",156
"1700",6,"Spectrogram 1",1,156,159,0,15000,"Hume's Warbler","humwar1",0.9896,"DEL01A","20211227","123000",156
"1701",7,"Spectrogram 1",1,159,162,0,15000,"Hume's Warbler","humwar1",0.9907,"DEL01A","20211227","123000",159
"1702",7,"Spectrogram 1",1,159,162,0,15000,"Hume's Warbler","humwar1",0.9907,"DEL01A","20211227","123000",159
"1703",8,"Spectrogram 1",1,219,222,0,15000,"Hume's Warbler","humwar1",0.9525,"DEL01A","20211227","123000",219
"1704",8,"Spectrogram 1",1,219,222,0,15000,"Hume's Warbler","humwar1",0.9525,"DEL01A","20211227","123000",219
"1705",9,"Spectrogram 1",1,222,225,0,15000,"Hume's Warbler","humwar1",0.9719,"DEL01A","20211227","123000",222
"1706",9,"Spectrogram 1",1,222,225,0,15000,"Hume's Warbler","humwar1",0.9719,"DEL01A","20211227","123000",222
"1707",10,"Spectrogram 1",1,225,228,0,15000,"Hume's Warbler","humwar1",0.9552,"DEL01A","20211227","123000",225
"1708",10,"Spectrogram 1",1,225,228,0,15000,"Hume's Warbler","humwar1",0.9552,"DEL01A","20211227","123000",225
"1709",11,"Spectrogram 1",1,228,231,0,15000,"Hume's Warbler","humwar1",0.8967,"DEL01A","20211227","123000",228
"1710",11,"Spectrogram 1",1,228,231,0,15000,"Hume's Warbler","humwar1",0.8967,"DEL01A","20211227","123000",228
"1711",12,"Spectrogram 1",1,246,249,0,15000,"Hume's Warbler","humwar1",0.3973,"DEL01A","20211227","123000",246
"1712",12,"Spectrogram 1",1,246,249,0,15000,"Hume's Warbler","humwar1",0.3973,"DEL01A","20211227","123000",246
"1713",13,"Spectrogram 1",1,249,252,0,15000,"Hume's Warbler","humwar1",0.3724,"DEL01A","20211227","123000",249
"1714",13,"Spectrogram 1",1,249,252,0,15000,"Hume's Warbler","humwar1",0.3724,"DEL01A","20211227","123000",249
"1715",14,"Spectrogram 1",1,255,258,0,15000,"Greenish Warbler","grewar3",0.2868,"DEL01A","20211227","123000",255
"1716",14,"Spectrogram 1",1,255,258,0,15000,"Greenish Warbler","grewar3",0.2868,"DEL01A","20211227","123000",255
"1717",15,"Spectrogram 1",1,258,261,0,15000,"Hume's Warbler","humwar1",0.794,"DEL01A","20211227","123000",258
"1718",15,"Spectrogram 1",1,258,261,0,15000,"Hume's Warbler","humwar1",0.794,"DEL01A","20211227","123000",258
"1719",16,"Spectrogram 1",1,261,264,0,15000,"Hume's Warbler","humwar1",0.6746,"DEL01A","20211227","123000",261
"1720",16,"Spectrogram 1",1,261,264,0,15000,"Hume's Warbler","humwar1",0.6746,"DEL01A","20211227","123000",261
"1721",17,"Spectrogram 1",1,264,267,0,15000,"Hume's Warbler","humwar1",0.5979,"DEL01A","20211227","123000",264
"1722",17,"Spectrogram 1",1,264,267,0,15000,"Hume's Warbler","humwar1",0.5979,"DEL01A","20211227","123000",264
"1723",1,"Spectrogram 1",1,54,57,0,15000,"Hume's Warbler","humwar1",0.4475,"DEL01A","20211227","133000",54
"1724",1,"Spectrogram 1",1,54,57,0,15000,"Hume's Warbler","humwar1",0.4475,"DEL01A","20211227","133000",54
"1725",2,"Spectrogram 1",1,69,72,0,15000,"Hume's Warbler","humwar1",0.2824,"DEL01A","20211227","133000",69
"1726",2,"Spectrogram 1",1,69,72,0,15000,"Hume's Warbler","humwar1",0.2824,"DEL01A","20211227","133000",69
"1727",3,"Spectrogram 1",1,81,84,0,15000,"Hume's Warbler","humwar1",0.4033,"DEL01A","20211227","133000",81
"1728",3,"Spectrogram 1",1,81,84,0,15000,"Hume's Warbler","humwar1",0.4033,"DEL01A","20211227","133000",81
"1729",4,"Spectrogram 1",1,87,90,0,15000,"Hume's Warbler","humwar1",0.9051,"DEL01A","20211227","133000",87
"1730",4,"Spectrogram 1",1,87,90,0,15000,"Hume's Warbler","humwar1",0.9051,"DEL01A","20211227","133000",87
"1731",5,"Spectrogram 1",1,90,93,0,15000,"Hume's Warbler","humwar1",0.2936,"DEL01A","20211227","133000",90
"1732",5,"Spectrogram 1",1,90,93,0,15000,"Hume's Warbler","humwar1",0.2936,"DEL01A","20211227","133000",90
"1733",6,"Spectrogram 1",1,93,96,0,15000,"Hume's Warbler","humwar1",0.521,"DEL01A","20211227","133000",93
"1734",6,"Spectrogram 1",1,93,96,0,15000,"Hume's Warbler","humwar1",0.521,"DEL01A","20211227","133000",93
"1735",7,"Spectrogram 1",1,96,99,0,15000,"Hume's Warbler","humwar1",0.687,"DEL01A","20211227","133000",96
"1736",7,"Spectrogram 1",1,96,99,0,15000,"Hume's Warbler","humwar1",0.687,"DEL01A","20211227","133000",96
"1737",8,"Spectrogram 1",1,99,102,0,15000,"Hume's Warbler","humwar1",0.3871,"DEL01A","20211227","133000",99
"1738",8,"Spectrogram 1",1,99,102,0,15000,"Hume's Warbler","humwar1",0.3871,"DEL01A","20211227","133000",99
"1739",9,"Spectrogram 1",1,102,105,0,15000,"Hume's Warbler","humwar1",0.3791,"DEL01A","20211227","133000",102
"1740",9,"Spectrogram 1",1,102,105,0,15000,"Hume's Warbler","humwar1",0.3791,"DEL01A","20211227","133000",102
"1741",10,"Spectrogram 1",1,105,108,0,15000,"Hume's Warbler","humwar1",0.7846,"DEL01A","20211227","133000",105
"1742",10,"Spectrogram 1",1,105,108,0,15000,"Hume's Warbler","humwar1",0.7846,"DEL01A","20211227","133000",105
"1743",11,"Spectrogram 1",1,108,111,0,15000,"Hume's Warbler","humwar1",0.9702,"DEL01A","20211227","133000",108
"1744",11,"Spectrogram 1",1,108,111,0,15000,"Hume's Warbler","humwar1",0.9702,"DEL01A","20211227","133000",108
"1745",12,"Spectrogram 1",1,111,114,0,15000,"Hume's Warbler","humwar1",0.9389,"DEL01A","20211227","133000",111
"1746",12,"Spectrogram 1",1,111,114,0,15000,"Hume's Warbler","humwar1",0.9389,"DEL01A","20211227","133000",111
"1747",13,"Spectrogram 1",1,114,117,0,15000,"Hume's Warbler","humwar1",0.3167,"DEL01A","20211227","133000",114
"1748",13,"Spectrogram 1",1,114,117,0,15000,"Hume's Warbler","humwar1",0.3167,"DEL01A","20211227","133000",114
"1749",14,"Spectrogram 1",1,117,120,0,15000,"Hume's Warbler","humwar1",0.9277,"DEL01A","20211227","133000",117
"1750",14,"Spectrogram 1",1,117,120,0,15000,"Hume's Warbler","humwar1",0.9277,"DEL01A","20211227","133000",117
"1751",15,"Spectrogram 1",1,120,123,0,15000,"Hume's Warbler","humwar1",0.4245,"DEL01A","20211227","133000",120
"1752",15,"Spectrogram 1",1,120,123,0,15000,"Hume's Warbler","humwar1",0.4245,"DEL01A","20211227","133000",120
"1753",16,"Spectrogram 1",1,150,153,0,15000,"Hume's Warbler","humwar1",0.9293,"DEL01A","20211227","133000",150
"1754",16,"Spectrogram 1",1,150,153,0,15000,"Hume's Warbler","humwar1",0.9293,"DEL01A","20211227","133000",150
"1755",17,"Spectrogram 1",1,153,156,0,15000,"Hume's Warbler","humwar1",0.9018,"DEL01A","20211227","133000",153
"1756",17,"Spectrogram 1",1,153,156,0,15000,"Hume's Warbler","humwar1",0.9018,"DEL01A","20211227","133000",153
"1757",18,"Spectrogram 1",1,156,159,0,15000,"Hume's Warbler","humwar1",0.9789,"DEL01A","20211227","133000",156
"1758",18,"Spectrogram 1",1,156,159,0,15000,"Hume's Warbler","humwar1",0.9789,"DEL01A","20211227","133000",156
"1759",19,"Spectrogram 1",1,159,162,0,15000,"Hume's Warbler","humwar1",0.9057,"DEL01A","20211227","133000",159
"1760",19,"Spectrogram 1",1,159,162,0,15000,"Hume's Warbler","humwar1",0.9057,"DEL01A","20211227","133000",159
"1761",20,"Spectrogram 1",1,162,165,0,15000,"Hume's Warbler","humwar1",0.5409,"DEL01A","20211227","133000",162
"1762",20,"Spectrogram 1",1,162,165,0,15000,"Hume's Warbler","humwar1",0.5409,"DEL01A","20211227","133000",162
"1763",21,"Spectrogram 1",1,165,168,0,15000,"Hume's Warbler","humwar1",0.4124,"DEL01A","20211227","133000",165
"1764",21,"Spectrogram 1",1,165,168,0,15000,"Hume's Warbler","humwar1",0.4124,"DEL01A","20211227","133000",165
"1765",22,"Spectrogram 1",1,168,171,0,15000,"Hume's Warbler","humwar1",0.7826,"DEL01A","20211227","133000",168
"1766",22,"Spectrogram 1",1,168,171,0,15000,"Hume's Warbler","humwar1",0.7826,"DEL01A","20211227","133000",168
"1767",23,"Spectrogram 1",1,171,174,0,15000,"Hume's Warbler","humwar1",0.953,"DEL01A","20211227","133000",171
"1768",23,"Spectrogram 1",1,171,174,0,15000,"Hume's Warbler","humwar1",0.953,"DEL01A","20211227","133000",171
"1769",24,"Spectrogram 1",1,174,177,0,15000,"Hume's Warbler","humwar1",0.9851,"DEL01A","20211227","133000",174
"1770",24,"Spectrogram 1",1,174,177,0,15000,"Hume's Warbler","humwar1",0.9851,"DEL01A","20211227","133000",174
